linha,codigo,motivo,detalhes
5621,"N/A","Código ou tipo ausente",""
5622,"N/A","Código ou tipo ausente",""
5623,"N/A","Código ou tipo ausente",""
5624,"N/A","Código ou tipo ausente",""
5625,"N/A","Código ou tipo ausente",""
5626,"N/A","Código ou tipo ausente",""
5627,"N/A","Código ou tipo ausente",""
5628,"N/A","Código ou tipo ausente",""
5629,"N/A","Código ou tipo ausente",""
5630,"N/A","Código ou tipo ausente",""
5631,"N/A","Código ou tipo ausente",""
5632,"N/A","Código ou tipo ausente",""
5633,"N/A","Código ou tipo ausente",""
5634,"N/A","Código ou tipo ausente",""
5635,"N/A","Código ou tipo ausente",""
5636,"N/A","Código ou tipo ausente",""
5637,"N/A","Código ou tipo ausente",""
5638,"N/A","Código ou tipo ausente",""
5639,"N/A","Código ou tipo ausente",""
5640,"N/A","Código ou tipo ausente",""
5641,"N/A","Código ou tipo ausente",""
5642,"N/A","Código ou tipo ausente",""
5643,"N/A","Código ou tipo ausente",""
5644,"N/A","Código ou tipo ausente",""
5645,"N/A","Código ou tipo ausente",""
5646,"N/A","Código ou tipo ausente",""
5647,"N/A","Código ou tipo ausente",""
5648,"N/A","Código ou tipo ausente",""
5649,"N/A","Código ou tipo ausente",""
5650,"N/A","Código ou tipo ausente",""
5651,"N/A","Código ou tipo ausente",""
5652,"N/A","Código ou tipo ausente",""
5653,"N/A","Código ou tipo ausente",""
5654,"N/A","Código ou tipo ausente",""
5655,"N/A","Código ou tipo ausente",""
5656,"N/A","Código ou tipo ausente",""
5657,"N/A","Código ou tipo ausente",""
5658,"N/A","Código ou tipo ausente",""
5659,"N/A","Código ou tipo ausente",""
5660,"N/A","Código ou tipo ausente",""
5661,"N/A","Código ou tipo ausente",""
5662,"N/A","Código ou tipo ausente",""
5663,"N/A","Código ou tipo ausente",""
5664,"N/A","Código ou tipo ausente",""
5665,"N/A","Código ou tipo ausente",""
5666,"N/A","Código ou tipo ausente",""
5667,"N/A","Código ou tipo ausente",""
5668,"N/A","Código ou tipo ausente",""
5669,"N/A","Código ou tipo ausente",""
5670,"N/A","Código ou tipo ausente",""
5671,"N/A","Código ou tipo ausente",""
5672,"N/A","Código ou tipo ausente",""
5673,"N/A","Código ou tipo ausente",""
5674,"N/A","Código ou tipo ausente",""
5675,"N/A","Código ou tipo ausente",""
5676,"N/A","Código ou tipo ausente",""
5677,"N/A","Código ou tipo ausente",""
5678,"N/A","Código ou tipo ausente",""
5679,"N/A","Código ou tipo ausente",""
5680,"N/A","Código ou tipo ausente",""
5681,"N/A","Código ou tipo ausente",""
5682,"N/A","Código ou tipo ausente",""
5683,"N/A","Código ou tipo ausente",""
5684,"N/A","Código ou tipo ausente",""
5685,"N/A","Código ou tipo ausente",""
5686,"N/A","Código ou tipo ausente",""
5687,"N/A","Código ou tipo ausente",""
5688,"N/A","Código ou tipo ausente",""
5689,"N/A","Código ou tipo ausente",""
5690,"N/A","Código ou tipo ausente",""
5691,"N/A","Código ou tipo ausente",""
5692,"N/A","Código ou tipo ausente",""
5693,"N/A","Código ou tipo ausente",""
5694,"N/A","Código ou tipo ausente",""
5695,"N/A","Código ou tipo ausente",""
5696,"N/A","Código ou tipo ausente",""
5697,"N/A","Código ou tipo ausente",""
5698,"N/A","Código ou tipo ausente",""
5699,"N/A","Código ou tipo ausente",""
5700,"N/A","Código ou tipo ausente",""
5701,"N/A","Código ou tipo ausente",""
5702,"N/A","Código ou tipo ausente",""
5703,"N/A","Código ou tipo ausente",""
5704,"N/A","Código ou tipo ausente",""
5705,"N/A","Código ou tipo ausente",""
5706,"N/A","Código ou tipo ausente",""
5707,"N/A","Código ou tipo ausente",""
5708,"N/A","Código ou tipo ausente",""
5709,"N/A","Código ou tipo ausente",""
5710,"N/A","Código ou tipo ausente",""
5711,"N/A","Código ou tipo ausente",""
5712,"N/A","Código ou tipo ausente",""
5713,"N/A","Código ou tipo ausente",""
5714,"N/A","Código ou tipo ausente",""
5715,"N/A","Código ou tipo ausente",""
5716,"N/A","Código ou tipo ausente",""
5717,"N/A","Código ou tipo ausente",""
5718,"N/A","Código ou tipo ausente",""
5719,"N/A","Código ou tipo ausente",""
5720,"N/A","Código ou tipo ausente",""
5721,"N/A","Código ou tipo ausente",""
5722,"N/A","Código ou tipo ausente",""
5723,"N/A","Código ou tipo ausente",""
5724,"N/A","Código ou tipo ausente",""
5725,"N/A","Código ou tipo ausente",""
5726,"N/A","Código ou tipo ausente",""
5727,"N/A","Código ou tipo ausente",""
5728,"N/A","Código ou tipo ausente",""
5729,"N/A","Código ou tipo ausente",""
5730,"N/A","Código ou tipo ausente",""
5731,"N/A","Código ou tipo ausente",""
5732,"N/A","Código ou tipo ausente",""
5733,"N/A","Código ou tipo ausente",""
5734,"N/A","Código ou tipo ausente",""
5735,"N/A","Código ou tipo ausente",""
5736,"N/A","Código ou tipo ausente",""
5737,"N/A","Código ou tipo ausente",""
5738,"N/A","Código ou tipo ausente",""
5739,"N/A","Código ou tipo ausente",""
5740,"N/A","Código ou tipo ausente",""
5741,"N/A","Código ou tipo ausente",""
5742,"N/A","Código ou tipo ausente",""
5743,"N/A","Código ou tipo ausente",""
5744,"N/A","Código ou tipo ausente",""
5745,"N/A","Código ou tipo ausente",""
5746,"N/A","Código ou tipo ausente",""
5747,"N/A","Código ou tipo ausente",""
5748,"N/A","Código ou tipo ausente",""
5749,"N/A","Código ou tipo ausente",""
5750,"N/A","Código ou tipo ausente",""
5751,"N/A","Código ou tipo ausente",""
5752,"N/A","Código ou tipo ausente",""
5753,"N/A","Código ou tipo ausente",""
5754,"N/A","Código ou tipo ausente",""
5755,"N/A","Código ou tipo ausente",""
5756,"N/A","Código ou tipo ausente",""
5757,"N/A","Código ou tipo ausente",""
5758,"N/A","Código ou tipo ausente",""
5759,"N/A","Código ou tipo ausente",""
5760,"N/A","Código ou tipo ausente",""
5761,"N/A","Código ou tipo ausente",""
5762,"N/A","Código ou tipo ausente",""
5763,"N/A","Código ou tipo ausente",""
5764,"N/A","Código ou tipo ausente",""
5765,"N/A","Código ou tipo ausente",""
5766,"N/A","Código ou tipo ausente",""
5767,"N/A","Código ou tipo ausente",""
5768,"N/A","Código ou tipo ausente",""
5769,"N/A","Código ou tipo ausente",""
5770,"N/A","Código ou tipo ausente",""
5771,"N/A","Código ou tipo ausente",""
5772,"N/A","Código ou tipo ausente",""
5773,"N/A","Código ou tipo ausente",""
5774,"N/A","Código ou tipo ausente",""
5775,"N/A","Código ou tipo ausente",""
5776,"N/A","Código ou tipo ausente",""
5777,"N/A","Código ou tipo ausente",""
5778,"N/A","Código ou tipo ausente",""
5779,"N/A","Código ou tipo ausente",""
5780,"N/A","Código ou tipo ausente",""
5781,"N/A","Código ou tipo ausente",""
5782,"N/A","Código ou tipo ausente",""
5783,"N/A","Código ou tipo ausente",""
5784,"N/A","Código ou tipo ausente",""
5785,"N/A","Código ou tipo ausente",""
5786,"N/A","Código ou tipo ausente",""
5787,"N/A","Código ou tipo ausente",""
5788,"N/A","Código ou tipo ausente",""
5789,"N/A","Código ou tipo ausente",""
5790,"N/A","Código ou tipo ausente",""
5791,"N/A","Código ou tipo ausente",""
5792,"N/A","Código ou tipo ausente",""
5793,"N/A","Código ou tipo ausente",""
5794,"N/A","Código ou tipo ausente",""
5795,"N/A","Código ou tipo ausente",""
5796,"N/A","Código ou tipo ausente",""
5797,"N/A","Código ou tipo ausente",""
5798,"N/A","Código ou tipo ausente",""
5799,"N/A","Código ou tipo ausente",""
5800,"N/A","Código ou tipo ausente",""
5801,"N/A","Código ou tipo ausente",""
5802,"N/A","Código ou tipo ausente",""
5803,"N/A","Código ou tipo ausente",""
5804,"N/A","Código ou tipo ausente",""
5805,"N/A","Código ou tipo ausente",""
5806,"N/A","Código ou tipo ausente",""
5807,"N/A","Código ou tipo ausente",""
5808,"N/A","Código ou tipo ausente",""
5809,"N/A","Código ou tipo ausente",""
5810,"N/A","Código ou tipo ausente",""
5811,"N/A","Código ou tipo ausente",""
5812,"N/A","Código ou tipo ausente",""
5813,"N/A","Código ou tipo ausente",""
5814,"N/A","Código ou tipo ausente",""
5815,"N/A","Código ou tipo ausente",""
5816,"N/A","Código ou tipo ausente",""
5817,"N/A","Código ou tipo ausente",""
5818,"N/A","Código ou tipo ausente",""
5819,"N/A","Código ou tipo ausente",""
5820,"N/A","Código ou tipo ausente",""
5821,"N/A","Código ou tipo ausente",""
5822,"N/A","Código ou tipo ausente",""
5823,"N/A","Código ou tipo ausente",""
5824,"N/A","Código ou tipo ausente",""
5825,"N/A","Código ou tipo ausente",""
5826,"N/A","Código ou tipo ausente",""
5827,"N/A","Código ou tipo ausente",""
5828,"N/A","Código ou tipo ausente",""
5829,"N/A","Código ou tipo ausente",""
5830,"N/A","Código ou tipo ausente",""
5831,"N/A","Código ou tipo ausente",""
5832,"N/A","Código ou tipo ausente",""
5833,"N/A","Código ou tipo ausente",""
5834,"N/A","Código ou tipo ausente",""
5835,"N/A","Código ou tipo ausente",""
5836,"N/A","Código ou tipo ausente",""
5837,"N/A","Código ou tipo ausente",""
5838,"N/A","Código ou tipo ausente",""
5839,"N/A","Código ou tipo ausente",""
5840,"N/A","Código ou tipo ausente",""
5841,"N/A","Código ou tipo ausente",""
5842,"N/A","Código ou tipo ausente",""
5843,"N/A","Código ou tipo ausente",""
5844,"N/A","Código ou tipo ausente",""
5845,"N/A","Código ou tipo ausente",""
5846,"N/A","Código ou tipo ausente",""
5847,"N/A","Código ou tipo ausente",""
5848,"N/A","Código ou tipo ausente",""
5849,"N/A","Código ou tipo ausente",""
5850,"N/A","Código ou tipo ausente",""
5851,"N/A","Código ou tipo ausente",""
5852,"N/A","Código ou tipo ausente",""
5853,"N/A","Código ou tipo ausente",""
5854,"N/A","Código ou tipo ausente",""
5855,"N/A","Código ou tipo ausente",""
5856,"N/A","Código ou tipo ausente",""
5857,"N/A","Código ou tipo ausente",""
5858,"N/A","Código ou tipo ausente",""
5859,"N/A","Código ou tipo ausente",""
5860,"N/A","Código ou tipo ausente",""
5861,"N/A","Código ou tipo ausente",""
5862,"N/A","Código ou tipo ausente",""
5863,"N/A","Código ou tipo ausente",""
5864,"N/A","Código ou tipo ausente",""
5865,"N/A","Código ou tipo ausente",""
5866,"N/A","Código ou tipo ausente",""
5867,"N/A","Código ou tipo ausente",""
5868,"N/A","Código ou tipo ausente",""
5869,"N/A","Código ou tipo ausente",""
5870,"N/A","Código ou tipo ausente",""
5871,"N/A","Código ou tipo ausente",""
5872,"N/A","Código ou tipo ausente",""
5873,"N/A","Código ou tipo ausente",""
5874,"N/A","Código ou tipo ausente",""
5875,"N/A","Código ou tipo ausente",""
5876,"N/A","Código ou tipo ausente",""
5877,"N/A","Código ou tipo ausente",""
5878,"N/A","Código ou tipo ausente",""
5879,"N/A","Código ou tipo ausente",""
5880,"N/A","Código ou tipo ausente",""
5881,"N/A","Código ou tipo ausente",""
5882,"N/A","Código ou tipo ausente",""
5883,"N/A","Código ou tipo ausente",""
5884,"N/A","Código ou tipo ausente",""
5885,"N/A","Código ou tipo ausente",""
5886,"N/A","Código ou tipo ausente",""
5887,"N/A","Código ou tipo ausente",""
5888,"N/A","Código ou tipo ausente",""
5889,"N/A","Código ou tipo ausente",""
5890,"N/A","Código ou tipo ausente",""
5891,"N/A","Código ou tipo ausente",""
5892,"N/A","Código ou tipo ausente",""
5893,"N/A","Código ou tipo ausente",""
5894,"N/A","Código ou tipo ausente",""
5895,"N/A","Código ou tipo ausente",""
5896,"N/A","Código ou tipo ausente",""
5897,"N/A","Código ou tipo ausente",""
5898,"N/A","Código ou tipo ausente",""
5899,"N/A","Código ou tipo ausente",""
5900,"N/A","Código ou tipo ausente",""
5901,"N/A","Código ou tipo ausente",""
5902,"N/A","Código ou tipo ausente",""
5903,"N/A","Código ou tipo ausente",""
5904,"N/A","Código ou tipo ausente",""
5905,"N/A","Código ou tipo ausente",""
5906,"N/A","Código ou tipo ausente",""
5907,"N/A","Código ou tipo ausente",""
5908,"N/A","Código ou tipo ausente",""
5909,"N/A","Código ou tipo ausente",""
5910,"N/A","Código ou tipo ausente",""
5911,"N/A","Código ou tipo ausente",""
5912,"N/A","Código ou tipo ausente",""
5913,"N/A","Código ou tipo ausente",""
5914,"N/A","Código ou tipo ausente",""
5915,"N/A","Código ou tipo ausente",""
5916,"N/A","Código ou tipo ausente",""
5917,"N/A","Código ou tipo ausente",""
5918,"N/A","Código ou tipo ausente",""
5919,"N/A","Código ou tipo ausente",""
5920,"N/A","Código ou tipo ausente",""
5921,"N/A","Código ou tipo ausente",""
5922,"N/A","Código ou tipo ausente",""
5923,"N/A","Código ou tipo ausente",""
5924,"N/A","Código ou tipo ausente",""
5925,"N/A","Código ou tipo ausente",""
5926,"N/A","Código ou tipo ausente",""
5927,"N/A","Código ou tipo ausente",""
5928,"N/A","Código ou tipo ausente",""
5929,"N/A","Código ou tipo ausente",""
5930,"N/A","Código ou tipo ausente",""
5931,"N/A","Código ou tipo ausente",""
5932,"N/A","Código ou tipo ausente",""
5933,"N/A","Código ou tipo ausente",""
5934,"N/A","Código ou tipo ausente",""
5935,"N/A","Código ou tipo ausente",""
5936,"N/A","Código ou tipo ausente",""
5937,"N/A","Código ou tipo ausente",""
5938,"N/A","Código ou tipo ausente",""
5939,"N/A","Código ou tipo ausente",""
5940,"N/A","Código ou tipo ausente",""
5941,"N/A","Código ou tipo ausente",""
5942,"N/A","Código ou tipo ausente",""
5943,"N/A","Código ou tipo ausente",""
5944,"N/A","Código ou tipo ausente",""
5945,"N/A","Código ou tipo ausente",""
5946,"N/A","Código ou tipo ausente",""
5947,"N/A","Código ou tipo ausente",""
5948,"N/A","Código ou tipo ausente",""
5949,"N/A","Código ou tipo ausente",""
5950,"N/A","Código ou tipo ausente",""
5951,"N/A","Código ou tipo ausente",""
5952,"N/A","Código ou tipo ausente",""
5953,"N/A","Código ou tipo ausente",""
5954,"N/A","Código ou tipo ausente",""
5955,"N/A","Código ou tipo ausente",""
5956,"N/A","Código ou tipo ausente",""
5957,"N/A","Código ou tipo ausente",""
5958,"N/A","Código ou tipo ausente",""
5959,"N/A","Código ou tipo ausente",""
5960,"N/A","Código ou tipo ausente",""
5961,"N/A","Código ou tipo ausente",""
5962,"N/A","Código ou tipo ausente",""
5963,"N/A","Código ou tipo ausente",""
5964,"N/A","Código ou tipo ausente",""
5965,"N/A","Código ou tipo ausente",""
5966,"N/A","Código ou tipo ausente",""
5967,"N/A","Código ou tipo ausente",""
5968,"N/A","Código ou tipo ausente",""
5969,"N/A","Código ou tipo ausente",""
5970,"N/A","Código ou tipo ausente",""
5971,"N/A","Código ou tipo ausente",""
5972,"N/A","Código ou tipo ausente",""
5973,"N/A","Código ou tipo ausente",""
5974,"N/A","Código ou tipo ausente",""
5975,"N/A","Código ou tipo ausente",""
5976,"N/A","Código ou tipo ausente",""
5977,"N/A","Código ou tipo ausente",""
5978,"N/A","Código ou tipo ausente",""
5979,"N/A","Código ou tipo ausente",""
5980,"N/A","Código ou tipo ausente",""
5981,"N/A","Código ou tipo ausente",""
5982,"N/A","Código ou tipo ausente",""
5983,"N/A","Código ou tipo ausente",""
5984,"N/A","Código ou tipo ausente",""
5985,"N/A","Código ou tipo ausente",""
5986,"N/A","Código ou tipo ausente",""
5987,"N/A","Código ou tipo ausente",""
5988,"N/A","Código ou tipo ausente",""
5989,"N/A","Código ou tipo ausente",""
5990,"N/A","Código ou tipo ausente",""
5991,"N/A","Código ou tipo ausente",""
5992,"N/A","Código ou tipo ausente",""
5993,"N/A","Código ou tipo ausente",""
5994,"N/A","Código ou tipo ausente",""
5995,"N/A","Código ou tipo ausente",""
5996,"N/A","Código ou tipo ausente",""
5997,"N/A","Código ou tipo ausente",""
5998,"N/A","Código ou tipo ausente",""
5999,"N/A","Código ou tipo ausente",""
6000,"N/A","Código ou tipo ausente",""
6001,"N/A","Código ou tipo ausente",""
6002,"N/A","Código ou tipo ausente",""
6003,"N/A","Código ou tipo ausente",""
6004,"N/A","Código ou tipo ausente",""
6005,"N/A","Código ou tipo ausente",""
6006,"N/A","Código ou tipo ausente",""
6007,"N/A","Código ou tipo ausente",""
6008,"N/A","Código ou tipo ausente",""
6009,"N/A","Código ou tipo ausente",""
6010,"N/A","Código ou tipo ausente",""
6011,"N/A","Código ou tipo ausente",""
6012,"N/A","Código ou tipo ausente",""
6013,"N/A","Código ou tipo ausente",""
6014,"N/A","Código ou tipo ausente",""
6015,"N/A","Código ou tipo ausente",""
6016,"N/A","Código ou tipo ausente",""
6017,"N/A","Código ou tipo ausente",""
6018,"N/A","Código ou tipo ausente",""
6019,"N/A","Código ou tipo ausente",""
6020,"N/A","Código ou tipo ausente",""
6021,"N/A","Código ou tipo ausente",""
6022,"N/A","Código ou tipo ausente",""
6023,"N/A","Código ou tipo ausente",""
6024,"N/A","Código ou tipo ausente",""
6025,"N/A","Código ou tipo ausente",""
6026,"N/A","Código ou tipo ausente",""
6027,"N/A","Código ou tipo ausente",""
6028,"N/A","Código ou tipo ausente",""
6029,"N/A","Código ou tipo ausente",""
6030,"N/A","Código ou tipo ausente",""
6031,"N/A","Código ou tipo ausente",""
6032,"N/A","Código ou tipo ausente",""
6033,"N/A","Código ou tipo ausente",""
6034,"N/A","Código ou tipo ausente",""
6035,"N/A","Código ou tipo ausente",""
6036,"N/A","Código ou tipo ausente",""
6037,"N/A","Código ou tipo ausente",""
6038,"N/A","Código ou tipo ausente",""
6039,"N/A","Código ou tipo ausente",""
6040,"N/A","Código ou tipo ausente",""
6041,"N/A","Código ou tipo ausente",""
6042,"N/A","Código ou tipo ausente",""
6043,"N/A","Código ou tipo ausente",""
6044,"N/A","Código ou tipo ausente",""
6045,"N/A","Código ou tipo ausente",""
6046,"N/A","Código ou tipo ausente",""
6047,"N/A","Código ou tipo ausente",""
6048,"N/A","Código ou tipo ausente",""
6049,"N/A","Código ou tipo ausente",""
6050,"N/A","Código ou tipo ausente",""
6051,"N/A","Código ou tipo ausente",""
6052,"N/A","Código ou tipo ausente",""
6053,"N/A","Código ou tipo ausente",""
6054,"N/A","Código ou tipo ausente",""
6055,"N/A","Código ou tipo ausente",""
6056,"N/A","Código ou tipo ausente",""
6057,"N/A","Código ou tipo ausente",""
6058,"N/A","Código ou tipo ausente",""
6059,"N/A","Código ou tipo ausente",""
6060,"N/A","Código ou tipo ausente",""
6061,"N/A","Código ou tipo ausente",""
6062,"N/A","Código ou tipo ausente",""
6063,"N/A","Código ou tipo ausente",""
6064,"N/A","Código ou tipo ausente",""
6065,"N/A","Código ou tipo ausente",""
6066,"N/A","Código ou tipo ausente",""
6067,"N/A","Código ou tipo ausente",""
6068,"N/A","Código ou tipo ausente",""
6069,"N/A","Código ou tipo ausente",""
6070,"N/A","Código ou tipo ausente",""
6071,"N/A","Código ou tipo ausente",""
6072,"N/A","Código ou tipo ausente",""
6073,"N/A","Código ou tipo ausente",""
6074,"N/A","Código ou tipo ausente",""
6075,"N/A","Código ou tipo ausente",""
6076,"N/A","Código ou tipo ausente",""
6077,"N/A","Código ou tipo ausente",""
6078,"N/A","Código ou tipo ausente",""
6079,"N/A","Código ou tipo ausente",""
6080,"N/A","Código ou tipo ausente",""
