codigo,utm_e,utm_n,lat_calculada,lng_calculada,motivo
FHV-P-6922,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6923,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6924,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6925,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6926,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6927,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6928,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6929,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6930,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6931,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6932,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6933,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6934,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6935,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6936,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6937,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6938,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6939,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6940,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6941,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6942,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6943,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6945,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6946,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6947,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6948,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6949,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6950,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6951,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6952,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6953,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6954,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6955,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6956,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6957,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6958,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6959,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6960,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6961,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6962,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6963,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6965,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6966,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6967,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6968,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6969,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6970,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6971,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6972,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6973,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6974,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6975,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6976,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6977,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6978,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6979,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6980,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6981,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6982,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6983,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6984,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6985,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6987,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6988,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6989,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6990,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6991,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6992,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6993,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6994,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6995,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6996,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6997,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6998,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-6999,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7000,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7001,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7002,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7003,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7004,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7006,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7007,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7008,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7009,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7010,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7011,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7012,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7013,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7014,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7015,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7016,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7017,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7018,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7019,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7020,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7021,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7022,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7023,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7024,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7025,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7026,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7027,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7028,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7029,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7030,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7031,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7032,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7033,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7034,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7035,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7036,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7037,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7038,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7039,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7040,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7041,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7042,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7043,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7044,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7047,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7048,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7049,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7050,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7051,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7052,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7053,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7054,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7055,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7056,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7057,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7058,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7059,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7060,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7061,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7062,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7063,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7064,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7065,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7066,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7067,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7068,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7069,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7070,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7071,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7072,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7073,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7074,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7075,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7076,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7077,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7078,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7079,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7080,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7081,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7082,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7083,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7084,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7085,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7086,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7087,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7088,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7089,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7090,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7091,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7092,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7093,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7094,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7095,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7096,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7097,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7098,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7099,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7102,6512391208,7190625008,N/A,N/A,"Resultado da conversão é Infinity"
FHV-P-7105,651418853,7190539.39,N/A,N/A,"Resultado da conversão é Infinity"
FHV-P-7106,651197644,7190517.91,N/A,N/A,"Resultado da conversão é Infinity"
FHV-P-7108,651092047,71905397287,N/A,N/A,"Resultado da conversão é Infinity"
FHV-P-7115,6507814404,7191038825,N/A,N/A,"Resultado da conversão é Infinity"
FHV-P-7187,651068555,71912254916,N/A,N/A,"Resultado da conversão é Infinity"
FHV-P-7251,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7252,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7253,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7254,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7255,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7256,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7257,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7258,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7259,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7260,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7261,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7262,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7263,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7264,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7265,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7266,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7267,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7268,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7269,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7270,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7271,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7272,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7273,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7274,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7275,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7276,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7277,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7278,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7279,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7280,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7281,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7282,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7283,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7284,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7285,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7286,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7287,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7288,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7289,47,47,-85.5265370390363,-141.22760300657532,"Latitude fora do range do Paraná"
FHV-P-7290,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7291,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7292,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7293,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7294,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7295,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7296,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7297,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7298,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7299,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7300,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7301,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7302,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7303,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7304,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7305,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7306,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7307,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7308,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7309,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7310,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7311,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7312,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7313,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7314,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7315,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7316,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7317,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7318,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7319,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7320,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7321,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7322,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7323,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7324,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7325,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7326,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7327,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7328,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7329,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7330,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7331,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7332,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7333,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7347,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7348,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7349,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7350,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7351,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7352,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7353,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7354,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7355,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7356,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7357,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7358,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7359,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7360,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7361,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7362,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7363,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7364,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7365,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7366,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7367,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7368,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7369,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7370,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7371,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7372,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7373,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7374,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7375,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7376,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7377,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7378,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7379,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7380,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7381,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7382,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
